CRUISE	station	depth	long	lat	Salinity	air temp / deg C	sea temp / deg C	rh / %	press / hPa	boat course	boat heading	boat speed / kts	boat speed / ms-1	apparent wind dir (0 deg is the bow)	apparent wind speed ms-1	apparent wind speed / kts	Ice status
RV LANCE	1368	3	-11.2	75.02	34.48	-9.2	-0.77	69.78	1031.23	138.8	205.39	0.93	0.48	30.32	8.32	16.18	0.5
RV LANCE	1369	3	-11.2	75.02	34.48	-9.02	-0.75	70.16	1031.19	140.84	208.16	0.89	0.46	19.89	8.72	16.96	0.5
RV LANCE	1370	3	-11.19	75.02	34.49	-8.93	-0.77	70.66	1031.17	126.13	205.7	0.91	0.47	25.04	8.25	16.04	0.5
RV LANCE	1371	3	-11.19	75.02	34.5	-8.86	-0.92	70.44	1030.97	169.08	212.77	1.44	0.74	19.21	9.38	18.22	0.5
RV LANCE	1372	3	-11.19	75.01	34.5	-8.75	-0.99	70.53	1030.86	171.04	210.84	1.83	0.94	25.04	9.81	19.07	0.5
RV LANCE	1373	3	-11.2	75.01	34.49	-8.53	-1.16	72.62	1030.72	185.55	268.34	2.06	1.06	157.32	9.1	17.7	0.5
RV LANCE	1374	3	-11.2	75.01	34.45	-8.43	-0.68	72.98	1030.68	105.09	316.75	0.59	0.3	254.15	6.63	12.89	0.5
RV LANCE	1375	3	-11.19	75.01	34.45	-8.43	-0.91	72.18	1030.71	189.94	262.23	1.47	0.76	221.95	8.96	17.42	0.5
RV LANCE	1376	3	-11.2	75	34.49	-8.27	-0.9	71.61	1030.61	212.45	229.56	1.87	0.96	191.82	9.53	18.53	0.5
RV LANCE	1377	3	-11.21	75	34.49	-8.18	-0.94	72.79	1030.47	208.78	228.19	1.74	0.9	220.67	8.19	15.93	0.5
RV LANCE	1378	3	-11.22	74.99	34.49	-8.11	-1.02	74.12	1030.39	200.96	228.62	1.35	0.7	192.12	7.82	15.2	0.5
RV LANCE	1379	3	-11.22	74.99	34.48	-8.09	-1.02	74.57	1030.39	183.77	229.02	1.05	0.54	256.7	7.3	14.19	0.5
RV LANCE	1380	3	-11.22	74.99	34.46	-8.09	-1.01	74.79	1030.34	188.93	230.2	1.07	0.55	287.1	7.95	15.45	0.5
RV LANCE	1381	3	-11.23	74.99	34.45	-8.06	-1.07	75.04	1030.36	201.14	228.91	1.45	0.75	162.56	7.63	14.82	0.5
RV LANCE	1382	3	-11.23	74.98	34.44	-7.96	-1.03	75.87	1030.31	202.54	229.34	1.53	0.79	195.61	7	13.61	0.5
RV LANCE	1383	3	-11.24	74.98	34.44	-7.96	-1.09	76.36	1030.22	200.06	228.21	1.48	0.76	163.64	7.33	14.25	0.5
RV LANCE	1384	3	-11.24	74.97	34.43	-7.88	-1.08	76.59	1030.1	198.29	228.69	1.31	0.67	290.03	7.08	13.77	0.5
RV LANCE	1385	3	-11.25	74.97	34.42	-7.82	-1.12	77.05	1030.12	202.79	228.16	1.51	0.78	44.35	7.15	13.89	0.5
RV LANCE	1386	3	-11.26	74.97	34.41	-7.84	-1.14	77.47	1030.16	200.04	228.93	1.49	0.77	73.35	6.61	12.85	0.5
RV LANCE	1387	3	-11.26	74.96	34.41	-7.84	-1.05	78.17	1030.19	189.51	226.45	1.39	0.71	78.08	6.29	12.23	0.5
RV LANCE	1388	3	-11.26	74.96	34.39	-7.78	-1.02	78.39	1030.1	194.61	228.2	1.48	0.76	103.78	6.01	11.68	0.5
RV LANCE	1389	3	-11.27	74.96	34.4	-7.77	-1.09	78.73	1030.05	200.12	227.97	1.71	0.88	11.87	6.21	12.08	0.5
RV LANCE	1390	3	-11.27	74.95	34.39	-7.83	-1.08	78.32	1030.03	195.76	227.3	1.69	0.87	72.53	6.35	12.34	0.5
RV LANCE	1391	3	-11.28	74.95	34.38	-7.81	-1.12	78.2	1029.93	195.75	226.52	1.72	0.89	102.28	6.41	12.45	0.5
RV LANCE	1392	3	-11.28	74.94	34.37	-7.78	-1.22	78.8	1029.89	192.74	211.3	2.38	1.22	23.67	6.02	11.69	0.5
RV LANCE	1393	3	-11.29	74.93	34.36	-7.82	-1.23	79.09	1029.76	195.06	208.44	2.86	1.47	29.54	6.79	13.2	0.5
RV LANCE	1394	3	-11.3	74.93	34.34	-7.78	-1.18	79.71	1029.55	192.36	206.58	2.52	1.3	37.92	6.11	11.88	0.5
RV LANCE	1395	3	-11.3	74.92	34.34	-7.81	-1.43	79.09	1029.46	190.31	208.63	2	1.03	31.88	6.65	12.92	0.5
RV LANCE	1396	3	-11.31	74.91	34.35	-7.75	-1.24	77.08	1029.21	193.72	204.3	3.61	1.86	32.77	7.64	14.86	0.5
RV LANCE	1397	3	-11.31	74.9	34.34	-7.94	-1.3	76.59	1029.17	175.1	173.59	6.18	3.18	52.31	8.33	16.19	0.5
RV LANCE	1398	3	-11.29	74.89	34.34	-7.96	-1.31	77.32	1029.31	149.58	142.97	5.11	2.63	91.94	4.79	9.31	0.5
RV LANCE	1399	3	-11.27	74.87	34.34	-7.94	-1.29	78.97	1029.27	150.9	144.46	5.42	2.79	86.45	4.5	8.75	0.5
RV LANCE	1400	3	-11.24	74.86	34.34	-8.03	-1.18	79.18	1029.29	128.84	119.1	4.94	2.54	127.51	1.8	3.5	0.5
RV LANCE	1401	3	-11.19	74.85	34.34	-8.08	-1.01	79.27	1029.29	114.95	107.15	5.28	2.72	120	1.75	3.41	0.5
RV LANCE	1402	3	-11.14	74.85	34.42	-8.28	-1.27	77.37	1029.23	114	109.49	5.53	2.85	119.08	1.84	3.57	0.5
RV LANCE	1403	3	-11.09	74.84	34.49	-8.46	-1.41	76.93	1029.19	117.77	113.07	5.82	2.99	178.94	1.56	3.02	0.5
RV LANCE	1404	3	-11.04	74.83	34.49	-8.44	-0.78	78.12	1029.14	132.64	129.88	5.93	3.05	152.88	1.51	2.93	0.5
RV LANCE	1405	3	-10.99	74.82	34.55	-8.61	-0.3	76.83	1029.19	126.99	125.72	6.34	3.26	148.93	1.2	2.34	0.5
RV LANCE	1406	3	-10.93	74.81	34.69	-8.48	-0.51	77.04	1029.2	125.87	126.11	7.05	3.63	172.04	1.33	2.58	0.5
RV LANCE	1407	3	-10.88	74.8	34.71	-8.88	-0.98	75.57	1029.16	131.22	133.48	7.11	3.66	185.33	1.19	2.32	0.5
RV LANCE	1408	3	-10.82	74.79	34.68	-8.9	-1	76.14	1029.23	124.02	125.28	7.26	3.73	160.43	1.99	3.87	0.5
RV LANCE	1409	3	-10.75	74.78	34.6	-8.95	-1.31	76.49	1029.25	122.81	123.02	7.23	3.72	161.47	1.96	3.81	0.5
RV LANCE	1410	3	-10.69	74.77	34.55	-9.06	-1.28	76.77	1029.3	111.24	110.19	7.05	3.63	166.96	1.82	3.54	0.5
RV LANCE	1411	3	-10.62	74.76	34.5	-9.22	-1.18	77.27	1029.41	109.17	107.15	7.05	3.63	188.51	1.97	3.83	0.5
RV LANCE	1412	3	-10.55	74.75	34.51	-9.47	-1.15	76.38	1029.43	109.78	107.37	7.04	3.62	202.01	2.23	4.34	0.5
RV LANCE	1413	3	-10.48	74.75	34.52	-9.56	-1.25	76.52	1029.44	107.63	105.61	7.06	3.63	202.5	2.06	4	0.5
RV LANCE	1414	3	-10.41	74.74	34.55	-9.68	-1.42	77.62	1029.42	101.09	100.26	7.27	3.74	206.73	2.45	4.76	0.5
RV LANCE	1415	3	-10.33	74.74	34.6	-9.83	-1.8	79.11	1029.37	97.75	97.32	8.01	4.12	217.28	2.45	4.75	1
RV LANCE	1416	3	-10.25	74.73	34.61	-9.94	-1.62	79.9	1029.43	114.91	114.72	8.02	4.13	193.25	1.85	3.6	1
RV LANCE	1417	3	-10.18	74.72	34.6	-9.98	-1.68	80.57	1029.39	119.53	119.74	7.17	3.69	184.96	1.57	3.05	1
RV LANCE	1418	3	-10.11	74.71	34.61	-9.94	-1.62	81.03	1029.34	116.31	116.97	7.14	3.68	195.67	1.63	3.16	1
RV LANCE	1419	3	-10.04	74.71	34.62	-9.77	-1.63	81.57	1029.23	117.58	118.15	7.03	3.62	179.81	1.46	2.83	1
RV LANCE	1420	3	-9.98	74.7	34.62	-9.71	-1.64	80.01	1029.1	119.86	120.5	6.99	3.59	167.66	1.8	3.5	1
RV LANCE	1421	3	-9.92	74.69	34.62	-9.68	-1.36	79.69	1028.99	125.34	126.9	6.98	3.59	181.91	1.62	3.15	1
RV LANCE	1422	3	-9.86	74.67	34.61	-9.68	-1.62	79.67	1028.94	130.57	131.43	6.89	3.54	186.18	1.61	3.13	1
RV LANCE	1423	3	-9.81	74.66	34.64	-9.57	-1.76	80.6	1028.81	130.43	130.91	6.81	3.5	185.39	1.4	2.73	1
RV LANCE	1424	3	-9.75	74.65	34.6	-9.68	-1.8	80.94	1028.77	131.09	131.23	7.2	3.7	168.82	1.54	2.99	1
RV LANCE	1425	3	-9.69	74.64	34.59	-9.71	-1.74	80.94	1028.67	130.33	130.14	7.39	3.8	166	1.4	2.73	1
RV LANCE	1426	3	-9.63	74.62	34.59	-9.62	-1.69	79.69	1028.55	129.64	129.19	7.54	3.88	187.81	1.47	2.87	1
RV LANCE	1427	3	-9.57	74.61	34.61	-9.35	-1.69	78.61	1028.33	129.97	129.56	7.83	4.03	191.92	1.15	2.24	1
RV LANCE	1428	3	-9.51	74.59	34.61	-9.42	-1.7	74.68	1028.29	129.44	129.18	7.82	4.02	189.74	1.7	3.3	1
RV LANCE	1429	3	-9.45	74.58	34.62	-9.36	-1.69	72.88	1028.29	130.94	129.88	7.56	3.89	192.57	1.22	2.37	1
RV LANCE	1430	3	-9.39	74.57	34.61	-9.36	-1.53	72.22	1028.18	131.97	129.69	7.46	3.84	187.27	1.29	2.52	0.5
RV LANCE	1431	3	-9.33	74.55	34.62	-9.21	-1.33	71.62	1028.09	132.98	130.25	7.43	3.82	167.41	1.42	2.76	0.5
RV LANCE	1432	3	-9.28	74.54	34.65	-9.29	-1.45	72.52	1027.93	133.43	129.38	7.49	3.85	167.15	1.32	2.57	0.5
RV LANCE	1433	3	-9.22	74.53	34.66	-9.27	-1.22	73.66	1027.9	131.78	129.84	7.42	3.82	178.73	1.75	3.4	0.5
RV LANCE	1434	3	-9.16	74.51	34.68	-9.42	-1.15	73.93	1027.86	130.5	129.8	7.31	3.76	183.85	1.36	2.65	0.5
RV LANCE	1435	3	-9.11	74.5	34.74	-9.23	-1.07	74.92	1027.79	130.48	128.76	7.35	3.78	190.08	1.46	2.84	0.5
RV LANCE	1436	3	-9.05	74.49	34.74	-9.27	-1.39	75.02	1027.74	131.19	129.43	7.32	3.77	187.47	1.45	2.82	0.5
RV LANCE	1437	3	-8.99	74.47	34.74	-9.16	-1.4	74.12	1027.6	130.03	128.6	7.45	3.83	175.3	1.36	2.65	0.5
RV LANCE	1438	3	-8.93	74.46	34.72	-9.06	-1.28	75.18	1027.46	128.95	128.94	7.6	3.91	183.78	1.37	2.66	0.5
RV LANCE	1439	3	-8.87	74.45	34.73	-9.32	-1.17	76.24	1027.37	128.76	128.64	7.43	3.82	173	1.26	2.46	0.5
RV LANCE	1440	3	-8.81	74.43	34.74	-9.09	-1.38	77.84	1027.21	128.23	128.57	7.32	3.76	138.29	1.27	2.47	0.5
RV LANCE	1441	3	-8.75	74.42	34.74	-9.15	-1.33	78.68	1027.14	127.95	128.77	7.23	3.72	169.06	1.37	2.67	0.5
RV LANCE	1442	3	-8.7	74.41	34.72	-9.65	-1	79.38	1027.18	129.43	129.24	7.11	3.66	174.23	1.6	3.1	0.5
RV LANCE	1443	3	-8.64	74.4	34.73	-9.72	-1	79.31	1027.16	131	129.59	7.13	3.67	177.65	1.43	2.79	0.5
RV LANCE	1444	3	-8.59	74.38	34.74	-9.64	-1.02	78.77	1027.16	130.76	129.19	7.06	3.63	181.9	1.1	2.13	0.5
RV LANCE	1445	3	-8.53	74.37	34.74	-9.63	-1.49	79.27	1027.15	129.43	129.19	7.14	3.67	187.06	1.38	2.69	0.5
RV LANCE	1446	3	-8.47	74.36	34.76	-9.91	-1.39	79.75	1027.12	128.64	129.8	7.34	3.77	187.82	1.33	2.59	0.5
RV LANCE	1447	3	-8.41	74.34	34.76	-10.05	-1.4	80.17	1027.06	129.35	129.71	7.38	3.8	186.9	1.29	2.51	0.5
RV LANCE	1448	3	-8.36	74.33	34.74	-10.27	-1.39	79.7	1027.04	129.47	129.37	7.36	3.79	205.18	1.45	2.82	0.5
RV LANCE	1449	3	-8.3	74.32	34.74	-10.08	-1.25	80.52	1026.97	130	129.76	7.35	3.78	183.64	1.58	3.07	0.5
RV LANCE	1450	3	-8.24	74.31	34.75	-10.31	-1.07	80.66	1026.93	128.81	128.79	7.37	3.79	154.61	1.56	3.03	0.5
RV LANCE	1451	3	-8.18	74.29	34.78	-10.46	-1.27	79.96	1026.95	128.43	129.11	7.53	3.87	170.87	1.79	3.47	0.5
RV LANCE	1452	3	-8.12	74.28	34.79	-10.32	-1.23	80.69	1026.88	128.32	128.65	7.39	3.8	178.93	1.39	2.7	0.5
RV LANCE	1453	3	-8.06	74.27	34.79	-10.19	-1.33	80.46	1026.76	128.99	128.49	7.37	3.79	189.94	1.16	2.26	0.5
RV LANCE	1454	3	-8	74.25	34.78	-10.54	-1.48	80.45	1026.69	129.31	128.89	7.44	3.83	186.58	1.51	2.94	0.5
RV LANCE	1455	3	-7.95	74.24	34.78	-10.32	-1.39	81.45	1026.61	128.79	128.83	7.53	3.87	183.04	1.81	3.52	0.5
RV LANCE	1456	3	-7.89	74.23	34.77	-10.82	-1.21	81.13	1026.54	129.38	128.88	7.38	3.8	168.29	1.75	3.41	0.5
RV LANCE	1457	3	-7.83	74.22	34.78	-10.49	-1.05	82.08	1026.47	131.19	130.34	7.31	3.76	185.62	1.28	2.49	0.5
RV LANCE	1458	3	-7.77	74.2	34.79	-10.48	-1.08	81.69	1026.33	131.75	130.63	7.23	3.72	187.87	1.53	2.97	0.5
RV LANCE	1459	3	-7.72	74.19	34.8	-10.58	-1.11	81.92	1026.28	131	130.74	7.17	3.69	197.03	1.31	2.55	0.5
RV LANCE	1460	3	-7.66	74.18	34.8	-10.54	-0.96	82.37	1026.18	130.24	131.16	7.28	3.74	147.93	1.52	2.95	0.5
RV LANCE	1461	3	-7.61	74.16	34.81	-10.69	-1.05	81.32	1026.22	129.16	130.56	7.44	3.83	184.85	1.3	2.52	0.5
RV LANCE	1462	3	-7.55	74.15	34.82	-10.58	-1.13	81.13	1026.19	130.02	130.61	7.39	3.8	173	1.38	2.68	0.5
RV LANCE	1463	3	-7.49	74.14	34.81	-10.66	-1.2	80.15	1026.14	131.35	131.01	7.33	3.77	151.36	1.43	2.79	0.5
RV LANCE	1464	3	-7.44	74.12	34.79	-10.74	-1.19	79.92	1026.13	130.88	130.32	7.29	3.75	178.86	1.56	3.04	0.5
RV LANCE	1465	3	-7.38	74.11	34.79	-10.48	-1.08	81.03	1026.04	131.28	130.8	7.24	3.72	176.35	1.34	2.61	0.5
RV LANCE	1466	3	-7.33	74.1	34.79	-10.22	-1.01	80.94	1025.96	133.71	133.41	7.13	3.67	182.76	1.08	2.09	0.5
RV LANCE	1467	3	-7.28	74.08	34.79	-10.52	-1.12	80.89	1025.96	135.45	135.56	7.15	3.68	198.96	1.31	2.55	0.5
RV LANCE	1468	3	-7.23	74.07	34.8	-10.54	-1.12	81.25	1025.84	137.21	136.05	7.09	3.65	204.54	1.11	2.15	0.5
RV LANCE	1469	3	-7.18	74.05	34.78	-10.32	-1.2	81.05	1025.8	138.19	136.21	6.96	3.58	145.64	1.37	2.67	0.5
RV LANCE	1470	3	-7.14	74.04	34.78	-10.48	-1.18	80.07	1025.71	139.56	136.81	6.64	3.41	153.35	1.45	2.82	0.5
RV LANCE	1471	3	-7.1	74.03	34.78	-10.47	-1.01	80.74	1025.59	138.95	136.38	5.42	2.79	175.18	1.66	3.23	0.5
RV LANCE	1472	3	-7.06	74.02	34.79	-10.41	-0.68	80.94	1025.48	137.74	135.4	5.18	2.67	173.41	1.39	2.7	0
RV LANCE	1473	3	-7.04	74.01	34.83	-10.37	-0.69	81.4	1025.22	145.97	189.57	1.26	0.65	134.22	2.93	5.69	0
RV LANCE	1474	3	-7.04	74.01	34.86	-10.47	-0.72	79.94	1025.29	134.74	189.64	0.67	0.35	125.14	2.15	4.18	0
RV LANCE	1475	3	-7.03	74.01	34.86	-10.44	-0.83	80.35	1025.21	139.14	190.19	0.67	0.35	150.43	1.75	3.41	0
RV LANCE	1476	3	-7.03	74	34.86	-10.41	-0.93	80.56	1025.12	139.24	195.7	0.72	0.37	118.75	2.36	4.58	0
RV LANCE	1477	3	-7.03	74	34.85	-10.58	-0.94	81.09	1025.11	147.18	204.62	0.7	0.36	141.34	1.69	3.29	0
RV LANCE	1478	3	-7.02	74	34.85	-10.54	-1	81.05	1024.93	138.67	209.05	0.74	0.38	119.1	2.58	5.01	0
RV LANCE	1479	3	-7.02	74	34.84	-10.68	-1	79.43	1025.09	129.62	192.43	0.6	0.31	129.82	2.09	4.07	0
RV LANCE	1480	3	-7.01	74	34.84	-10.57	-0.99	81	1024.94	147.42	185.86	0.69	0.35	157.87	2.04	3.96	0
RV LANCE	1481	3	-7.01	74	34.84	-10.49	-1	80.49	1024.82	157.64	220.77	0.78	0.4	138.53	1.94	3.78	0
RV LANCE	1482	3	-7.01	74	34.84	-10.57	-0.98	80.24	1024.88	153.11	200.52	0.7	0.36	149.86	1.55	3.02	0
RV LANCE	1483	3	-7.01	73.99	34.84	-10.58	-0.89	79.08	1024.79	163.8	212.77	0.74	0.38	102.38	2.09	4.06	0
RV LANCE	1484	3	-7.01	73.99	34.84	-10.48	-0.77	79.41	1024.73	173.13	214.98	0.78	0.4	60.17	2.14	4.15	0
RV LANCE	1485	3	-7.01	73.99	34.85	-10.38	-0.58	79.96	1024.65	229.42	293.46	0.74	0.38	128.47	5.68	11.04	0
RV LANCE	1486	3	-7.01	73.99	34.86	-10.23	-0.71	79.68	1024.62	319.58	335.47	1.26	0.65	254.58	5.36	10.41	0
RV LANCE	1487	3	-7.01	73.99	34.87	-9.98	-0.98	78.2	1024.45	82.84	185.79	1.39	0.72	317.65	6.37	12.39	0
RV LANCE	1488	3	-7.01	74	34.86	-9.75	-1	78.06	1024.42	118.18	153.26	0.8	0.41	302.75	5.68	11.05	0
RV LANCE	1489	3	-7.01	74	34.84	-9.59	-1	78.46	1024.3	132.25	65.69	0.57	0.29	258.6	4.22	8.21	0
RV LANCE	1490	3	-7	74	34.84	-9.57	-1	77.55	1024.17	161.99	165.28	1.03	0.53	222.77	6.58	12.8	0
RV LANCE	1491	3	-7.01	74	34.84	-9.44	-0.99	76.57	1024.3	310.94	320.11	1.31	0.67	24.18	6.83	13.27	0
RV LANCE	1492	3	-7.02	74	34.84	-9.33	-0.92	75.24	1024.27	308.36	320.24	1.46	0.75	39.62	6.13	11.91	0
RV LANCE	1493	3	-7.03	74	34.84	-9.28	-0.74	75.93	1024.23	307.2	320.25	1.54	0.79	25.93	5.67	11.02	0
RV LANCE	1494	3	-7.04	74.01	34.85	-9.14	-0.7	77.18	1024.19	307.25	320.82	1.51	0.78	50.13	6.16	11.98	0
RV LANCE	1495	3	-7.06	74.01	34.85	-8.84	-0.71	77.94	1024.03	293.83	309.05	1.55	0.8	34.12	6.55	12.73	0
RV LANCE	1496	3	-7.07	74.01	34.85	-8.64	-0.78	78.23	1023.96	292.28	308.91	1.58	0.81	25.62	6.99	13.59	0
RV LANCE	1497	3	-7.08	74.01	34.85	-8.34	-0.76	79.07	1023.82	295.11	312.34	1.52	0.78	29.15	7.14	13.88	0
RV LANCE	1498	3	-7.1	74.01	34.85	-8.24	-0.71	79.36	1023.71	290.56	309.96	1.52	0.78	34.42	7.13	13.86	0
RV LANCE	1499	3	-7.11	74.02	34.85	-8.12	-0.76	79.53	1023.63	291.98	309.49	1.58	0.81	36.82	6.77	13.17	0
RV LANCE	1500	3	-7.13	74.02	34.85	-7.97	-0.84	80.19	1023.61	294.56	309.6	1.7	0.87	32.64	6.29	12.22	0
RV LANCE	1501	3	-7.14	74.02	34.84	-7.83	-0.95	81.12	1023.6	295.65	307.87	1.72	0.89	24.32	6.12	11.89	0
RV LANCE	1502	3	-7.16	74.02	34.83	-7.59	-1	82.24	1023.53	296.77	308.21	1.77	0.91	18.09	5.98	11.63	0
RV LANCE	1503	3	-7.17	74.02	34.82	-7.37	-1.02	82.58	1023.44	296.87	308.08	1.74	0.9	49.71	5.94	11.54	0
RV LANCE	1504	3	-7.19	74.03	34.81	-7.04	-1.08	83.39	1023.25	297.38	307.72	1.83	0.94	16.5	5.61	10.9	0
RV LANCE	1505	3	-7.21	74.03	34.8	-6.76	-1.09	83.77	1023.17	298.23	308.7	1.84	0.94	22.34	6.15	11.96	0
RV LANCE	1506	3	-7.22	74.03	34.8	-6.37	-1.1	84.27	1023.13	298.04	307.58	1.89	0.97	32.18	5.77	11.22	0
RV LANCE	1507	3	-7.24	74.03	34.8	-6.13	-1.1	84.28	1022.92	299.77	307.9	1.96	1.01	36.05	5.78	11.23	0
RV LANCE	1508	3	-7.26	74.04	34.79	-5.69	-1.1	82.31	1022.87	297.52	308.51	2.08	1.07	57.83	6.42	12.48	0
RV LANCE	1509	3	-7.27	74.04	34.79	-5.53	-1.1	80.23	1022.67	298.52	309.2	2.19	1.13	70.8	6.27	12.2	0
RV LANCE	1510	3	-7.29	74.04	34.79	-5.34	-1.1	78.74	1022.49	306.48	320.8	2.02	1.04	68.9	6.28	12.21	0
RV LANCE	1511	3	-7.3	74.05	34.79	-5.14	-1.1	77.57	1022.47	326.32	346.12	1.56	0.8	42.95	7.98	15.51	0
RV LANCE	1512	3	-7.31	74.05	34.79	-5	-1.12	77.3	1022.53	311.07	345.46	1.38	0.71	46.12	10.07	19.58	0
RV LANCE	1513	3	-7.32	74.05	34.79	-4.89	-1.13	78.9	1022.51	295.49	186.34	1.01	0.52	35.55	11.38	22.13	0
RV LANCE	1514	3	-7.33	74.05	34.79	-4.94	-1.13	80.95	1022.36	250.41	126.79	0.92	0.47	143.29	13.17	25.61	0
RV LANCE	1515	3	-7.33	74.05	34.79	-5.07	-1.18	79.88	1022.45	219.28	91.17	0.95	0.49	130.9	14.9	28.97	0
RV LANCE	1516	3	-7.34	74.05	34.78	-5.11	-1.17	78.32	1022.5	224.63	117.78	1.17	0.6	86.82	13.83	26.89	0
RV LANCE	1517	3	-7.38	74.05	34.78	-5.45	-1.22	81.69	1022.47	242.47	245.6	8.06	4.15	113.76	3.19	6.2	0
RV LANCE	1518	3	-7.45	74.03	34.79	-5.58	-1.34	81.51	1022.62	240.72	243.4	8.05	4.14	91.54	2.74	5.32	0
RV LANCE	1519	3	-7.52	74.02	34.79	-5.64	-1.28	79.81	1023.04	240.18	243.22	8.16	4.2	116.27	2.43	4.73	0
RV LANCE	1520	3	-7.59	74.01	34.79	-5.68	-1.34	79.31	1023.01	240.32	243.79	8.35	4.3	117.95	2.87	5.58	0
RV LANCE	1521	3	-7.67	74	34.79	-5.79	-1.27	78.51	1023.23	241.13	244.62	8.64	4.45	140.88	2.73	5.3	0
RV LANCE	1522	3	-7.74	73.99	34.79	-5.89	-1.2	77.87	1023.5	241.33	245.22	8.54	4.39	117.42	3.13	6.09	0
RV LANCE	1523	3	-7.82	73.98	34.79	-6.01	-1.19	76.81	1023.62	242.74	246.34	8.37	4.3	110.04	3.15	6.11	0
RV LANCE	1524	3	-7.89	73.97	34.78	-5.99	-1.08	76.5	1023.85	243.38	246.53	8.2	4.22	112.7	3.2	6.22	0
RV LANCE	1525	3	-7.96	73.96	34.78	-6.21	-1.12	76.75	1024.09	243.19	246.56	7.98	4.11	120.38	3.93	7.65	0
RV LANCE	1526	3	-8.03	73.95	34.79	-6.33	-1.2	77.22	1024.19	244.09	247.33	7.77	4	119.33	5.16	10.03	0
RV LANCE	1527	3	-8.1	73.94	34.78	-6.46	-1.2	77.46	1024.47	243.55	247.53	7.73	3.98	106.55	5.64	10.95	0
RV LANCE	1528	3	-8.17	73.93	34.78	-6.58	-1.37	76.11	1024.71	244.34	247.62	7.91	4.07	109.3	4.83	9.39	0
RV LANCE	1529	3	-8.24	73.92	34.78	-6.73	-1.64	74.81	1024.85	244.61	248.08	8.09	4.16	113.06	4.33	8.42	0.5
RV LANCE	1530	3	-8.32	73.91	34.78	-6.87	-1.7	75.94	1024.98	245.38	248.07	8.12	4.18	118.2	4.09	7.95	0.5
RV LANCE	1531	3	-8.39	73.9	34.76	-7.03	-1.62	75.11	1025.18	246.82	248.45	8.12	4.18	116	3.36	6.54	0.5
RV LANCE	1532	3	-8.47	73.89	34.74	-7.05	-1.6	76.74	1025.16	247.23	248.91	8.01	4.12	107.25	5.05	9.82	0.5
RV LANCE	1533	3	-8.54	73.89	34.74	-7.23	-1.62	76.16	1025.32	246.96	248.42	8.05	4.14	105.45	5.23	10.17	0.5
RV LANCE	1534	3	-8.61	73.88	34.73	-7.31	-1.61	75.92	1025.46	247.26	247.85	8.08	4.16	109.56	3.96	7.69	0.5
RV LANCE	1535	3	-8.69	73.87	34.72	-7.49	-1.64	76.1	1025.57	246.24	247.21	7.89	4.06	122.8	3.61	7.01	0.5
RV LANCE	1536	3	-8.76	73.86	34.73	-7.66	-1.66	75.69	1025.55	245.35	246.73	7.81	4.02	116.25	4.33	8.42	0.5
RV LANCE	1537	3	-8.83	73.85	34.73	-7.78	-1.6	75.32	1025.7	245.99	246.67	7.88	4.05	116.6	3.38	6.58	0.5
RV LANCE	1538	3	-8.9	73.84	34.73	-7.85	-1.51	74.38	1025.94	245.92	247.21	7.68	3.95	118.75	3.32	6.45	0.5
RV LANCE	1539	3	-8.97	73.83	34.74	-7.96	-1.47	72.93	1025.97	245.33	246.86	7.69	3.95	114.04	3.23	6.27	0.5
RV LANCE	1540	3	-9.04	73.82	34.74	-7.96	-1.6	72.85	1025.95	244.59	246.7	7.82	4.02	123.73	2.9	5.64	0.5
RV LANCE	1541	3	-9.11	73.81	34.74	-8.08	-1.54	73.57	1026.03	244.16	246.35	7.84	4.03	121.24	3.76	7.3	0.5
RV LANCE	1542	3	-9.18	73.81	34.74	-8.23	-1.4	72.47	1026.16	245.56	246.73	7.86	4.04	119.55	4.32	8.39	0.5
RV LANCE	1543	3	-9.25	73.8	34.74	-8.31	-0.64	72.69	1026.23	245.33	246.43	7.81	4.02	111.67	2.87	5.58	0.5
RV LANCE	1544	3	-9.31	73.79	34.76	-8.28	-1.09	73.09	1026.39	236.38	237.35	7.72	3.97	114.89	2.9	5.63	0.5
RV LANCE	1545	3	-9.38	73.77	34.78	-8.42	-1.3	71.97	1026.59	236.67	237.02	7.82	4.03	143.34	2	3.89	0.5
RV LANCE	1546	3	-9.44	73.76	34.75	-8.32	-1.19	73.58	1026.62	237.55	237.35	7.78	4	133.29	2.27	4.41	0.5
RV LANCE	1547	3	-9.51	73.75	34.74	-8.37	-1.05	75.27	1026.61	236.91	237.72	7.92	4.07	142	2.18	4.23	0.5
RV LANCE	1548	3	-9.57	73.74	34.75	-8.42	-1.22	74.94	1026.72	236.34	237.27	7.99	4.11	113.06	2.49	4.84	0.5
RV LANCE	1549	3	-9.64	73.73	34.75	-8.33	-1.26	74.79	1026.77	238.23	237.97	8.1	4.17	130.62	2.47	4.79	0.5
RV LANCE	1550	3	-9.71	73.72	34.72	-8.44	-1.47	72.47	1026.83	235.68	235.55	7.9	4.06	116.66	2.31	4.49	0.5
RV LANCE	1551	3	-9.77	73.7	34.71	-8.35	-1.29	72.34	1026.86	232.9	233.06	8.01	4.12	141.56	2.01	3.9	0.5
RV LANCE	1552	3	-9.83	73.69	34.72	-8.63	-1.38	73.47	1026.93	231.97	232.69	7.99	4.11	159.76	1.63	3.17	0.5
